STATE,,YEAR,MONTH,MIN_TEMP,MAX_TEMP,RAINFALL,CLOUD_COVER,WET_DAY_FREQ,DIURNAL_TEMP,FLOOD OCCURRENCE,,,,,,,,,,,
ORISSA,KALAHANDI,2000,SEPTEMBER,22.666,29.936,106.98,56.145,7.7808,7.269,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2000,OCTOBER,21.19,30.958,77.491,30.376,4.5528,9.768,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2000,NOVEMBER,16.489,28.809,1.639,27.47,0.8293,12.316,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2000,DECEMBER,11.998,26.201,0,20.412,0,14.204,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2001,JANUARY,12.896,27.317,0.431,14.761,0.4305,14.421,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2001,FEBRUARY,16.242,30.498,0.237,18.272,0.2373,14.256,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2001,MARCH,20.289,34.393,14.259,29.237,1.4148,14.103,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2001,APRIL,22.155,35.227,37.172,25.893,2.9859,13.068,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2001,MAY,24.991,37.429,86.579,33.971,4.3447,12.436,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2001,JUNE,22.653,31.4,295.033,74.633,11.4129,8.747,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2001,JULY,22.632,28.789,345.143,82.633,14.5063,6.138,YES,,,,,,,,,,,
ORISSA,KALAHANDI,2001,AUGUST,22.303,28.697,438.176,75.04,16.7447,6.346,YES,,,,,,,,,,,
ORISSA,KALAHANDI,2001,SEPTEMBER,23.232,30.764,116.865,56.093,8.5217,7.534,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2001,OCTOBER,21.048,30.313,61.513,39.568,4.7797,9.256,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2001,NOVEMBER,18.208,29.225,46.929,31.542,2.4122,10.962,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2001,DECEMBER,12.758,26.753,0.062,35.061,0.0614,13.995,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2002,JANUARY,13.09,27.512,51.829,22.651,2.2409,14.421,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2002,FEBRUARY,16.161,30.589,1.171,22.395,0.8066,14.381,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2002,MARCH,20.13,34.487,6.443,26.341,1.005,14.327,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2002,APRIL,23.112,36.552,44.07,18.413,2.8978,13.431,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2002,MAY,25.901,38.58,59.945,30.235,4.1449,12.677,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2002,JUNE,23.684,33.099,182.881,57.963,8.9249,9.415,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2002,JULY,23.83,30.363,240.713,68.127,12.5514,6.532,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2002,AUGUST,22.023,28.395,422.57,80.715,16.8956,6.346,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2002,SEPTEMBER,22.406,29.94,97.665,60.334,7.172,7.533,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2002,OCTOBER,20.771,30.54,24.093,33.324,3.2499,9.768,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2002,NOVEMBER,15.869,28.213,9.134,25.544,1.6849,12.343,NO,,,,,,,,,,,
ORISSA,KALAHANDI,2002,DECEMBER,13.617,27.842,0,22.41,0,14.204,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1992,JANUARY,27.168,27.168,12.898,23.63,23.63,11.101,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1992,FEBRUARY,29.553,29.553,10.284,21.017,21.017,10.32,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1992,MARCH,32.776,32.776,0.263,28.133,28.133,9.855,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1992,APRIL,34.626,34.626,2.681,31.896,31.896,8.818,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1992,MAY,34.661,34.661,232.439,45.839,45.839,8.585,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1992,JUNE,34.282,34.282,184.936,70.382,70.382,7.437,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1992,JULY,31.874,31.874,421.93,79.597,79.597,5.871,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1992,AUGUST,31.672,31.672,277.665,77.377,77.377,5.799,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1992,SEPTEMBER,32.276,32.276,233.831,68.968,68.968,6.362,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1992,OCTOBER,32.523,32.523,113.336,48.026,48.026,7.89,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1992,NOVEMBER,30.182,30.182,56.188,27.566,27.566,10.037,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1992,DECEMBER,27.426,27.426,0.108,24.667,24.667,11.55,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1993,JANUARY,28.16,28.16,4.864,23.63,23.63,11.101,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1993,FEBRUARY,30.25,30.25,0.596,21.016,21.016,10.493,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1993,MARCH,32.263,32.263,39.313,28.133,28.133,9.855,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1993,APRIL,33.582,33.582,54.969,31.896,31.896,8.818,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1993,MAY,34.536,34.536,73.613,45.84,45.84,8.464,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1993,JUNE,33.744,33.744,380.643,70.383,70.383,7.303,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1993,JULY,32.01,32.01,316.036,79.597,79.597,5.871,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1993,AUGUST,32.162,32.162,353.068,77.377,77.377,5.799,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1993,SEPTEMBER,31.762,31.762,270.187,68.968,68.968,6.362,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1993,OCTOBER,32.357,32.357,266.212,47.264,47.264,7.89,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1993,NOVEMBER,30.519,30.519,28.261,27.465,27.465,10.037,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1993,DECEMBER,28.086,28.086,0,24.618,24.618,11.55,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1994,JANUARY,28.173,28.173,2.411,23.63,23.63,11.101,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1994,FEBRUARY,29.654,29.654,36.756,21.016,21.016,10.493,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1994,MARCH,33.484,33.484,61.425,28.133,28.133,9.855,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1994,APRIL,33.928,33.928,32.758,31.896,31.896,8.818,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1994,MAY,35.673,35.673,29.526,45.84,45.84,8.464,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1994,JUNE,33.846,33.846,189.255,70.383,70.383,7.303,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1994,JULY,31.524,31.524,436.225,79.597,79.597,5.871,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,1994,AUGUST,31.474,31.474,320.185,77.377,77.377,5.799,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,1994,SEPTEMBER,32.395,32.395,295.581,68.968,68.968,6.362,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,1994,OCTOBER,32.233,32.233,285.852,47.264,47.264,7.89,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1994,NOVEMBER,30.219,30.219,22.774,27.465,27.465,10.037,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1994,DECEMBER,27.885,27.885,0,24.618,24.618,11.55,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1995,JANUARY,27.105,27.105,22.662,23.63,23.63,11.101,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1995,FEBRUARY,29.733,29.733,17.419,21.016,21.016,10.493,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1995,MARCH,32.884,32.884,15.803,28.133,28.133,9.656,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1995,APRIL,35.099,35.099,16.039,31.896,31.896,9.018,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1995,MAY,34.981,34.981,62.49,45.84,45.84,8.464,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,1995,JUNE,34.293,34.293,140.038,70.383,70.383,7.303,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,1995,JULY,31.355,31.355,332.406,79.597,79.597,5.37,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,1995,AUGUST,32.181,32.181,227.158,77.377,77.377,5.361,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,1995,SEPTEMBER,31.899,31.899,259.25,68.968,68.968,5.69,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,1995,OCTOBER,31.875,31.875,346.059,47.689,47.689,7.506,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,1995,NOVEMBER,29.632,29.632,69.727,28.228,28.228,8.665,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,1995,DECEMBER,28.091,28.091,0,25.193,25.193,11.029,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1996,JANUARY,28.372,28.372,1.699,16.427,16.427,11.101,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1996,FEBRUARY,29.821,29.821,10.439,22.285,22.285,10.493,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1996,MARCH,32.982,32.982,5.127,31.99,31.99,8.722,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1996,APRIL,33.978,33.978,34.364,29.7,29.7,8.617,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1996,MAY,35.641,35.641,63.417,38.233,38.233,7.604,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1996,JUNE,33.161,33.161,210.74,68.368,68.368,7.303,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1996,JULY,32.181,32.181,145.801,75.018,75.018,5.27,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1996,AUGUST,30.695,30.695,442.096,88.187,88.187,4.94,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1996,SEPTEMBER,32.474,32.474,105.016,60.141,60.141,6.278,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1996,OCTOBER,31.879,31.879,244.808,34.347,34.347,7.978,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1996,NOVEMBER,30.646,30.646,4.898,15.894,15.894,10.387,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1996,DECEMBER,27.747,27.747,6.936,26.086,26.086,11.094,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1997,JANUARY,26.84,26.84,23.762,20.29,20.29,10.229,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1997,FEBRUARY,29.707,29.707,14.331,11.6,11.6,10.493,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1997,MARCH,32.462,32.462,68.175,33.166,33.166,8.371,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1997,APRIL,32.491,32.491,51.703,29.359,29.359,8.518,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1997,MAY,34.857,34.857,29.039,34.09,34.09,8.277,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1997,JUNE,34.892,34.892,209.327,60.831,60.831,7.616,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,1997,JULY,31.777,31.777,506.041,83.838,83.838,5.27,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1997,AUGUST,31.617,31.617,351.489,74.084,74.084,5.611,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,1997,SEPTEMBER,31.898,31.898,352.459,71.591,71.591,6.277,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1997,OCTOBER,32.245,32.245,92.768,34.736,34.736,8.177,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1997,NOVEMBER,30.772,30.772,19.67,27.977,27.977,8.852,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1997,DECEMBER,27.23,27.23,26.233,37.229,37.229,8.906,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1998,JANUARY,27.561,27.561,36.073,25.313,25.313,11.101,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1998,FEBRUARY,29.47,29.47,111.018,26.932,26.932,8.743,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1998,MARCH,31.39,31.39,18.844,32.471,32.471,8.871,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1998,APRIL,33.602,33.602,28.632,21.764,21.764,7.867,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1998,MAY,34.948,34.948,41.493,37.699,37.699,7.426,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1998,JUNE,34.824,34.824,254.243,63.769,63.769,7.303,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1998,JULY,31.572,31.572,363.338,73.452,73.452,5.22,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1998,AUGUST,31.681,31.681,274.089,79.344,79.344,5.111,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1998,SEPTEMBER,32.111,32.111,323.432,67.758,67.758,5.928,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1998,OCTOBER,32.483,32.483,352.268,50.176,50.176,6.84,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1998,NOVEMBER,30.378,30.378,79.3,32.164,32.164,7.9,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1998,DECEMBER,27.901,27.901,0.108,22.333,22.333,10.593,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1999,JANUARY,27.574,27.574,0.49,17.95,17.95,10.538,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1999,FEBRUARY,31.05,31.05,0.456,19.551,19.551,9.906,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1999,MARCH,34.615,34.615,0.414,29.806,29.806,10.505,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1999,APRIL,36.059,36.059,0.556,27.714,27.714,9.101,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1999,MAY,34.724,34.724,178.996,49.189,49.189,8.464,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1999,JUNE,33.695,33.695,223.635,64.328,64.328,7.303,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1999,JULY,31.864,31.864,220.615,84.382,84.382,5.871,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,1999,AUGUST,31.535,31.535,436.173,84.369,84.369,5.227,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,1999,SEPTEMBER,31.468,31.468,259.131,82.628,82.628,5.276,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1999,OCTOBER,32.47,32.47,139.584,52.673,52.673,7.803,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1999,NOVEMBER,30.031,30.031,40.648,23.834,23.834,9.486,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,1999,DECEMBER,27.16,27.16,1.248,26.975,26.975,9.03,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2000,JANUARY,28.064,28.064,0.673,13.371,13.371,10.25,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2000,FEBRUARY,28.706,28.706,67.368,42.862,42.862,8.121,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2000,MARCH,32.473,32.473,0.479,30.727,30.727,8.693,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2000,APRIL,34.981,34.981,36.049,26.936,26.936,8.818,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2000,MAY,34.559,34.559,112.831,40.014,40.014,7.574,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2000,JUNE,33.282,33.282,330.029,67.181,67.181,6.815,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2000,JULY,31.246,31.246,218.075,75.716,75.716,4.971,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2000,AUGUST,32.088,32.088,331.742,74.342,74.342,5.799,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2000,SEPTEMBER,32.184,32.184,118.8,66.781,66.781,5.977,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2000,OCTOBER,32.421,32.421,93.731,40.639,40.639,7.84,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2000,NOVEMBER,30.848,30.848,25.569,32.108,32.108,9.702,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2000,DECEMBER,27.719,27.719,2.129,24.057,24.057,11.55,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2001,JANUARY,27.574,27.574,0.086,16.042,16.042,11.202,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2001,FEBRUARY,30.958,30.958,3.682,22.759,22.759,10.39,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2001,MARCH,33.263,33.263,29.557,32.047,32.047,9.555,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2001,APRIL,34.699,34.699,18.728,27.857,27.857,8.218,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2001,MAY,35.051,35.051,114.738,37.519,37.519,7.977,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2001,JUNE,32.605,32.605,440.253,75.839,75.839,6.053,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2001,JULY,31.324,31.324,170.214,86.275,86.275,4.737,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,2001,AUGUST,32.075,32.075,322.34,77.34,77.34,5.799,YES,,,,,,,,,,,
ORISSA,KENDRAPARA,2001,SEPTEMBER,33.335,33.335,180.172,65.86,65.86,6.59,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2001,OCTOBER,32.47,32.47,220.389,47.662,47.662,7.041,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2001,NOVEMBER,30.359,30.359,49.273,40.539,40.539,7.871,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2001,DECEMBER,27.927,27.927,2.335,38.297,38.297,10.894,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2002,JANUARY,28.784,28.784,24.071,30.75,30.75,11.101,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2002,FEBRUARY,30.883,30.883,12.327,24.223,24.223,10.493,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2002,MARCH,33.824,33.824,0.674,33.018,33.018,9.855,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2002,APRIL,34.39,34.39,68.293,23.22,23.22,8.818,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2002,MAY,35.614,35.614,114.21,33.328,33.328,8.464,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2002,JUNE,33.793,33.793,238.063,56.337,56.337,7.303,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2002,JULY,32.311,32.311,287.744,75.603,75.603,5.871,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2002,AUGUST,31.678,31.678,407.849,80.889,80.889,5.799,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2002,SEPTEMBER,32.588,32.588,250.356,73.887,73.887,6.362,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2002,OCTOBER,32.435,32.435,66.179,36.48,36.48,7.89,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2002,NOVEMBER,30.245,30.245,30.254,28.86,28.86,10.037,NO,,,,,,,,,,,
ORISSA,KENDRAPARA,2002,DECEMBER,28.275,28.275,0.043,22.702,22.702,11.55,NO,,,,,,,,,,,
ORISSA,KORAPUT,1992,JANUARY,13.149,26.325,4.183,19.935,1.2002,13.177,NO,,,,,,,,,,,
ORISSA,KORAPUT,1992,FEBRUARY,16.148,29.49,0.522,15.03,0.5221,13.329,NO,,,,,,,,,,,
ORISSA,KORAPUT,1992,MARCH,19.896,33.314,0,23.793,0,13.416,NO,,,,,,,,,,,
ORISSA,KORAPUT,1992,APRIL,22.779,35.235,8.402,26.526,1.3653,12.44,NO,,,,,,,,,,,
ORISSA,KORAPUT,1992,MAY,24.542,36.382,66.516,37.624,4.0176,11.841,NO,,,,,,,,,,,
ORISSA,KORAPUT,1992,JUNE,23.702,33.047,165.123,63.689,8.8512,9.328,YES,,,,,,,,,,,
ORISSA,KORAPUT,1992,JULY,23.441,30.151,325.16,78.799,16.9534,6.709,YES,,,,,,,,,,,
ORISSA,KORAPUT,1992,AUGUST,22.32,28.821,314.632,75,17.4245,6.502,YES,,,,,,,,,,,
ORISSA,KORAPUT,1992,SEPTEMBER,22.283,29.764,183.263,63.642,10.7328,7.482,NO,,,,,,,,,,,
ORISSA,KORAPUT,1992,OCTOBER,20.514,29.652,70.677,43.689,4.8055,9.123,NO,,,,,,,,,,,
ORISSA,KORAPUT,1992,NOVEMBER,17.837,28.952,88.714,27.023,3.4029,11.115,NO,,,,,,,,,,,
ORISSA,KORAPUT,1992,DECEMBER,13.218,26.053,0,22.254,0,12.835,NO,,,,,,,,,,,
ORISSA,KORAPUT,1993,JANUARY,14.645,27.821,1.192,19.935,0.8372,13.177,NO,,,,,,,,,,,
ORISSA,KORAPUT,1993,FEBRUARY,15.465,28.796,0,15.03,0,13.329,NO,,,,,,,,,,,
ORISSA,KORAPUT,1993,MARCH,19.454,32.872,8.781,23.793,1.408,13.416,NO,,,,,,,,,,,
ORISSA,KORAPUT,1993,APRIL,22.907,35.346,28.705,26.526,2.0385,12.44,NO,,,,,,,,,,,
ORISSA,KORAPUT,1993,MAY,24.572,36.446,79.975,37.624,4.4148,11.841,NO,,,,,,,,,,,
ORISSA,KORAPUT,1993,JUNE,24.496,33.749,147.041,63.689,9.0475,9.254,NO,,,,,,,,,,,
ORISSA,KORAPUT,1993,JULY,23.305,30.015,238.785,78.799,14.7471,6.709,NO,,,,,,,,,,,
ORISSA,KORAPUT,1993,AUGUST,23.171,29.671,193.392,75,13.6234,6.502,NO,,,,,,,,,,,
ORISSA,KORAPUT,1993,SEPTEMBER,22.145,29.624,230.369,63.642,12.3634,7.482,NO,,,,,,,,,,,
ORISSA,KORAPUT,1993,OCTOBER,21.14,30.281,239.782,43.742,7.9904,9.123,NO,,,,,,,,,,,
ORISSA,KORAPUT,1993,NOVEMBER,16.92,28.036,1.327,27.023,0.8582,11.115,NO,,,,,,,,,,,
ORISSA,KORAPUT,1993,DECEMBER,13.322,26.157,0.512,22.254,0.4502,12.835,NO,,,,,,,,,,,
ORISSA,KORAPUT,1994,JANUARY,14.83,28.024,1.762,19.935,0.719,13.177,NO,,,,,,,,,,,
ORISSA,KORAPUT,1994,FEBRUARY,16.355,29.697,3.051,15.03,1.1857,13.329,NO,,,,,,,,,,,
ORISSA,KORAPUT,1994,MARCH,20.85,34.267,15.213,23.793,1.4354,13.416,NO,,,,,,,,,,,
ORISSA,KORAPUT,1994,APRIL,22.75,35.189,26.344,26.526,2.8307,12.44,NO,,,,,,,,,,,
ORISSA,KORAPUT,1994,MAY,24.731,36.572,92.89,37.624,4.3775,11.841,NO,,,,,,,,,,,
ORISSA,KORAPUT,1994,JUNE,23.705,32.969,106.11,63.689,7.5583,9.254,NO,,,,,,,,,,,
ORISSA,KORAPUT,1994,JULY,21.996,28.714,398.66,78.799,18.4268,6.709,YES,,,,,,,,,,,
ORISSA,KORAPUT,1994,AUGUST,21.793,28.294,286.857,75,15.0528,6.502,YES,,,,,,,,,,,
ORISSA,KORAPUT,1994,SEPTEMBER,22.138,29.618,158.786,63.642,10.6822,7.482,YES,,,,,,,,,,,
ORISSA,KORAPUT,1994,OCTOBER,20.699,29.82,123.036,43.742,6.6741,9.123,NO,,,,,,,,,,,
ORISSA,KORAPUT,1994,NOVEMBER,16.631,27.754,49.473,27.023,2.6702,11.115,NO,,,,,,,,,,,
ORISSA,KORAPUT,1994,DECEMBER,13.27,26.104,0,22.254,0,12.835,NO,,,,,,,,,,,
ORISSA,KORAPUT,1995,JANUARY,13.299,26.478,9.365,19.935,1.6702,13.177,NO,,,,,,,,,,,
ORISSA,KORAPUT,1995,FEBRUARY,16.249,29.579,0.244,15.03,0.2438,13.329,NO,,,,,,,,,,,
ORISSA,KORAPUT,1995,MARCH,19.798,33.116,30.589,23.793,2.2178,13.317,NO,,,,,,,,,,,
ORISSA,KORAPUT,1995,APRIL,22.509,35.047,24.375,26.526,2.5624,12.539,NO,,,,,,,,,,,
ORISSA,KORAPUT,1995,MAY,22.36,34.235,81.895,37.624,4.898,11.841,YES,,,,,,,,,,,
ORISSA,KORAPUT,1995,JUNE,25.441,34.696,121.785,63.689,7.7419,9.254,YES,,,,,,,,,,,
ORISSA,KORAPUT,1995,JULY,22.779,29.414,355.634,78.799,17.5011,6.637,YES,,,,,,,,,,,
ORISSA,KORAPUT,1995,AUGUST,23.503,29.915,194.513,75,13.6799,6.411,YES,,,,,,,,,,,
ORISSA,KORAPUT,1995,SEPTEMBER,22.721,29.877,212.887,63.642,12.1086,7.144,YES,,,,,,,,,,,
ORISSA,KORAPUT,1995,OCTOBER,20.449,29.43,262.919,43.757,9.1308,8.982,YES,,,,,,,,,,,
ORISSA,KORAPUT,1995,NOVEMBER,17.446,28.438,42.318,27.418,2.4712,10.981,YES,,,,,,,,,,,
ORISSA,KORAPUT,1995,DECEMBER,14.412,27.189,0,23.45,0,12.761,NO,,,,,,,,,,,
ORISSA,KORAPUT,1996,JANUARY,15.255,28.434,4.062,8.475,1.1335,13.177,NO,,,,,,,,,,,
ORISSA,KORAPUT,1996,FEBRUARY,15.796,29.137,1.01,15.376,0.8277,13.329,NO,,,,,,,,,,,
ORISSA,KORAPUT,1996,MARCH,20.524,33.624,5.469,26.411,1.0305,13.1,NO,,,,,,,,,,,
ORISSA,KORAPUT,1996,APRIL,22.501,34.79,60.749,25.986,3.2754,12.239,NO,,,,,,,,,,,
ORISSA,KORAPUT,1996,MAY,25.608,37.093,18.683,31.217,2.0558,11.475,NO,,,,,,,,,,,
ORISSA,KORAPUT,1996,JUNE,24.372,33.636,221.772,60.641,10.7188,9.254,NO,,,,,,,,,,,
ORISSA,KORAPUT,1996,JULY,23.442,30.02,220.551,72.566,12.3468,6.579,NO,,,,,,,,,,,
ORISSA,KORAPUT,1996,AUGUST,22.559,28.831,236.519,85.611,15.5672,6.246,NO,,,,,,,,,,,
ORISSA,KORAPUT,1996,SEPTEMBER,22.884,30.366,144.348,65.363,9.9829,7.482,NO,,,,,,,,,,,
ORISSA,KORAPUT,1996,OCTOBER,20.476,29.623,116.377,38.827,5.9958,9.123,NO,,,,,,,,,,,
ORISSA,KORAPUT,1996,NOVEMBER,17.277,28.749,42.002,18.23,1.7854,11.418,NO,,,,,,,,,,,
ORISSA,KORAPUT,1996,DECEMBER,13.712,26.474,4.372,28.913,1.2276,12.761,NO,,,,,,,,,,,
ORISSA,KORAPUT,1997,JANUARY,13.429,26.279,10.18,14.76,1.4112,12.849,NO,,,,,,,,,,,
ORISSA,KORAPUT,1997,FEBRUARY,15.687,29.017,0.528,9.784,0.5248,13.329,NO,,,,,,,,,,,
ORISSA,KORAPUT,1997,MARCH,20.226,32.828,47.06,26.306,2.7599,12.604,NO,,,,,,,,,,,
ORISSA,KORAPUT,1997,APRIL,21.256,33.605,71.092,27.062,4.4925,12.339,NO,,,,,,,,,,,
ORISSA,KORAPUT,1997,MAY,23.853,35.694,11.944,30.63,2.0969,11.841,NO,,,,,,,,,,,
